churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index
0,52,1,1,5,2,4,128775,0,0,2,1,1,43,1,1,1,2,3,51433.04,0,1,4,1,7040.0,9583.0,10.42,6,626.0,2,14,19,5,62,7512,81,0.745,0.688,32928.0,1588,1,1,1,1,1,0,0,1,1,1,34516,3252.0,0.046,0,0,150495.0,4200.0,1,6.2,0,19,14,0.95,2,2,,1,67.5,1,0.575,1,1,0,5,2,7,1,0,4.0,-25,3,0,3,0,0,0,72,0,0,1,9728,0.021,0.05,21233.0,33,0.3914,55.0
0,40,0,0,3,1,3,18062,1,4,1,2,2,30,1,4,6,3,0,5243.41,0,2,15,0,4970.0,6603.0,12.02,5,358.33,8,15,9,3,89,4300,69,0.618,0.683,620.0,1959,1,0,1,1,0,0,1,0,1,0,2579,2708.0,0.76,1,4,102878.0,4113.0,1,9.4,0,26,9,0.771,9,0,,0,50.5,1,0.327,0,0,0,2,1,0,1,0,2.3,66,3,0,0,2,1,1,12,0,1,2,1236,0.721,0.822,14378.0,35,2.7326,44.7
0,35,0,2,2,3,0,55686,3,1,2,0,2,28,0,0,5,0,0,6645.68,1,1,15,1,11909.0,16451.0,6.03,6,389.42,8,14,13,9,195,4673,73,0.634,0.698,1690.0,1560,1,0,1,1,0,1,0,0,1,0,3250,2077.0,0.48,1,0,199756.0,9206.0,0,39.2,0,17,10,0.818,7,1,4.0,0,48.3,1,0.67,0,0,0,4,2,7,4,0,4.2,13,5,0,7,2,0,0,30,0,3,2,5401,0.513,0.424,36112.0,27,1.9838,38.0
0,46,1,3,2,2,4,144396,0,0,2,4,2,34,4,2,1,1,0,45310.07,0,2,16,1,21685.0,26211.0,3.18,5,288.08,4,17,11,6,115,3457,66,0.417,0.571,23539.0,892,1,0,1,1,1,0,0,1,1,1,24431,1460.0,0.037,1,1,44988.0,1102.0,0,31.9,1,17,4,0.895,5,2,,0,51.4,1,0.699,2,1,0,3,2,3,0,0,4.4,47,4,0,1,2,1,1,45,1,1,2,11991,0.019,0.112,67201.0,21,0.0916,46.6
0,33,0,1,5,2,3,33937,2,4,1,3,2,22,1,4,4,0,0,7114.94,1,1,7,0,40398.0,43518.0,14.89,3,144.25,10,9,13,7,64,1731,40,0.677,0.739,1544.0,0,1,0,1,0,1,0,1,0,0,0,1544,1363.0,0.0,1,1,221149.0,8728.0,0,11.5,0,15,9,0.744,27,2,,1,55.0,1,0.622,2,10,0,4,4,0,4,0,2.8,87,2,0,3,2,0,0,7,0,1,2,3130,0.0,0.042,119292.0,24,3.0862,47.3
1,49,0,1,6,3,3,28184,1,4,2,4,0,33,3,4,6,3,0,2076.91,1,0,26,0,3673.0,4581.0,9.22,3,220.67,3,5,6,5,98,2648,41,0.789,0.464,2910.0,0,1,0,1,0,0,0,0,0,0,0,2910,1827.0,0.0,0,2,0.0,0.0,0,53.4,0,15,7,0.842,26,0,4.5,0,49.5,1,0.623,1,2,0,2,3,0,4,0,2.7,22,2,0,2,2,1,0,126,1,1,0,2356,0.014,0.044,11052.0,22,0.0,39.9
1,40,1,2,0,3,3,113998,4,3,1,0,1,33,1,2,1,3,3,17265.63,1,0,23,1,5692.0,4111.0,21.19,2,92.67,2,9,7,1,99,1112,26,0.927,0.368,34516.0,0,1,1,1,0,1,1,1,0,1,1,34516,670.0,0.0,0,3,347492.0,15707.0,3,50.5,0,15,7,0.895,33,1,2.8,1,63.5,1,0.005,0,0,0,2,4,2,7,0,4.6,3,3,0,0,0,0,0,47,0,1,1,12099,0.0,0.069,17025.0,22,1.6534,55.6
0,51,1,1,6,0,3,101069,4,3,0,2,2,36,4,1,3,3,0,31280.43,1,1,22,0,32210.0,32466.0,0.34,9,1233.92,5,21,13,9,85,14807,115,0.729,0.769,8065.0,0,1,1,1,1,1,1,1,0,1,0,8065,7318.0,0.0,1,3,53353.0,1719.0,0,19.2,0,16,9,0.896,15,0,4.0,1,64.1,1,0.336,1,6,0,3,3,0,2,0,3.4,31,3,0,4,1,0,0,87,0,3,2,9159,0.0,0.057,96206.0,25,0.2041,52.3
0,47,0,1,3,5,3,48882,2,1,1,0,0,36,3,0,5,3,0,7629.47,0,1,9,0,45326.0,37032.0,-9.66,5,152.58,7,17,7,5,95,1831,60,0.744,0.5,5248.0,1813,1,0,1,0,0,0,0,0,1,0,7061,1293.0,0.257,1,2,0.0,0.0,0,1.0,0,22,7,0.806,8,0,3.2,1,60.6,1,0.817,2,12,0,8,2,0,2,0,3.1,41,6,0,2,1,1,0,19,0,1,1,3942,0.28,0.386,132243.0,29,0.0,51.2
0,47,0,2,2,1,3,57646,3,5,2,0,2,40,3,4,3,3,0,14045.3,0,2,7,0,7154.0,8564.0,9.79,6,298.17,5,16,7,9,52,3578,76,0.828,0.689,1841.0,1970,1,1,1,1,0,0,1,0,1,0,3811,1599.0,0.517,1,1,26349.0,758.0,0,21.0,0,24,13,0.865,18,1,3.7,1,65.1,1,0.419,3,1,0,5,3,0,1,0,3.6,-38,7,0,2,2,0,0,13,0,1,2,4722,0.474,0.523,21411.0,37,0.1578,66.3
0,43,0,2,3,5,2,30933,2,4,0,1,0,33,3,4,6,3,0,9332.5,0,1,62,0,14886.0,15064.0,0.19,5,359.75,8,10,11,8,77,4317,69,0.985,0.568,4110.0,866,1,1,1,0,0,0,0,1,0,0,4976,3381.0,0.174,1,0,0.0,0.0,0,19.4,0,13,12,0.784,28,0,,1,55.5,1,0.33,2,1,0,5,2,0,3,0,5.0,-10,5,1,1,1,0,0,32,0,1,2,2714,0.144,0.135,43989.0,25,0.0,50.2
0,26,1,2,6,0,3,66534,3,5,1,1,0,16,2,2,5,2,0,10206.17,1,1,2,1,8287.0,8525.0,0.57,2,206.08,5,17,8,4,98,2473,33,0.773,0.833,3877.0,0,0,1,1,0,1,1,0,0,1,0,3877,1121.0,0.0,1,1,58727.0,1504.0,0,51.9,0,22,10,0.853,21,0,1.0,1,60.3,1,0.434,3,1,0,4,2,8,2,0,4.3,60,1,0,0,0,1,0,68,0,1,1,5805,0.0,0.099,25312.0,32,0.2713,56.2
0,60,0,2,2,0,2,61909,3,5,1,1,0,55,4,0,4,3,1,31680.16,1,1,43,0,12066.0,12465.0,-4.25,10,1360.67,3,16,13,4,95,16328,124,0.656,0.771,4952.0,2517,1,0,1,0,0,0,0,0,0,0,7469,7842.0,0.337,1,1,0.0,0.0,0,12.7,0,27,19,0.917,20,1,5.0,1,70.9,1,0.41,1,2,0,4,2,0,3,0,3.5,2,1,0,1,1,0,0,12,0,1,2,5230,0.285,0.206,37934.0,46,0.0,61.2
0,42,0,2,5,5,4,25318,1,4,0,3,2,36,2,3,6,3,0,4086.78,1,2,3,0,7902.0,7727.0,7.45,6,387.75,4,12,9,4,99,4653,78,0.813,0.95,1438.3,0,1,0,1,0,0,0,1,0,0,1,1438,1510.0,0.0,1,0,0.0,0.0,0,42.3,0,15,9,0.862,21,1,5.0,1,62.8,1,0.358,1,2,0,2,1,0,1,0,4.9,75,3,0,1,2,0,0,94,0,3,2,2008,0.0,0.185,22409.0,24,0.0,58.5
0,58,0,2,5,0,2,29589,1,4,2,2,2,48,2,4,6,3,0,8461.28,1,0,17,0,14481.0,16848.0,13.97,6,361.25,8,14,9,8,67,4335,76,0.93,0.727,1086.0,1542,1,0,1,0,0,0,1,0,1,0,2628,2682.0,0.587,1,0,0.0,0.0,0,31.4,0,26,12,0.795,27,1,2.6,1,66.4,1,0.309,1,3,0,2,4,0,4,0,2.6,50,2,0,2,1,0,0,136,1,0,2,2536,0.54,0.494,42232.0,38,0.0,65.1
0,48,0,2,6,4,3,49798,2,5,2,4,2,37,2,2,1,2,0,9431.26,1,0,79,0,8076.0,8353.0,8.14,7,359.42,3,20,13,6,61,4313,85,0.731,0.545,2993.0,836,1,0,1,0,0,0,0,0,0,0,3829,2298.0,0.218,1,1,0.0,0.0,0,37.4,0,18,14,0.929,5,1,4.7,1,63.8,1,0.833,2,1,0,3,1,0,0,0,4.0,16,5,1,3,1,0,0,55,0,3,2,3845,0.187,0.262,23429.0,32,0.0,61.8
1,40,1,3,3,3,2,31349,2,4,1,3,2,33,2,4,1,0,0,3320.76,0,0,32,0,6438.0,8597.0,7.34,3,206.5,5,8,7,3,95,2478,43,0.818,0.433,2229.0,191,1,0,1,0,0,0,1,1,1,1,2420,1080.0,0.079,0,2,0.0,0.0,0,69.7,0,8,8,0.783,60,6,2.5,0,39.1,1,0.48,5,18,3,3,4,0,3,0,1.5,0,3,0,1,1,1,0,365,0,2,0,2770,0.053,0.139,20022.0,16,0.0,35.5
0,32,1,1,4,0,4,71123,3,2,1,4,0,26,0,4,6,3,0,13881.27,0,1,8,1,9276.0,9445.0,3.59,4,204.67,6,15,10,11,81,2456,55,1.304,0.571,3987.0,1491,1,0,1,1,0,0,0,0,0,0,5478,1110.0,0.272,1,0,83662.0,4105.0,0,58.0,0,27,12,0.857,6,0,3.4,1,64.4,1,0.585,1,4,0,3,3,2,2,0,3.9,100,3,0,1,3,1,0,17,0,3,2,6119,0.357,0.228,27279.0,39,0.6926,69.9
0,56,0,1,4,1,2,38721,2,1,2,3,2,38,3,0,1,0,0,10974.64,1,0,14,0,13232.0,16920.0,-4.56,7,398.0,10,14,10,4,84,4776,87,0.653,1.023,2020.0,1465,1,0,1,1,0,0,0,1,1,0,3485,3659.0,0.42,1,1,41585.0,1928.0,0,30.2,1,25,7,0.737,29,1,,1,60.1,1,0.549,2,2,0,4,1,0,1,0,4.3,56,5,0,1,1,0,0,12,0,2,0,2179,0.443,0.476,42058.0,32,0.5975,61.7
0,41,0,2,0,3,4,48391,2,1,0,2,2,32,2,2,2,3,0,6671.02,0,0,41,0,10490.0,12683.0,-6.38,6,391.58,4,13,6,7,46,4699,77,0.473,0.925,1150.0,1954,1,0,1,0,1,1,0,0,1,1,3104,2231.0,0.63,1,2,79385.0,2506.0,1,67.5,0,22,13,0.867,18,0,,1,62.0,1,0.093,0,0,0,4,2,0,4,0,3.0,100,3,0,0,3,1,1,28,1,0,1,3846,0.542,0.473,32075.0,35,0.6214,62.1
0,54,1,0,2,2,4,90105,4,3,1,1,0,48,3,3,2,0,0,36918.89,1,0,75,1,5948.0,5540.0,8.65,9,1265.83,4,14,12,7,115,15190,115,0.925,0.855,27860.0,2114,1,1,1,1,0,0,0,1,1,1,29974,6416.0,0.071,1,0,85089.0,3958.0,1,6.3,0,23,11,0.892,16,0,,1,67.7,1,0.672,0,0,0,5,2,8,0,0,4.6,72,4,1,1,1,0,0,5,0,1,1,6980,0.061,0.276,18404.0,34,0.5271,60.1
0,37,0,1,2,3,2,73758,3,5,1,2,0,30,1,3,5,0,0,18597.66,0,2,19,0,8684.0,6737.0,5.92,6,401.33,5,15,11,9,91,4816,81,0.658,0.588,3774.0,780,1,0,1,0,0,0,0,0,0,0,4554,3517.0,0.171,0,0,0.0,0.0,0,31.6,0,26,20,0.875,7,1,3.3,1,63.7,1,0.544,3,2,0,2,3,0,7,0,2.5,46,3,0,3,1,0,0,60,0,1,0,6755,0.154,0.209,25658.0,46,0.0,63.6
0,59,0,3,2,0,0,83005,4,5,2,3,2,55,2,2,4,3,0,22326.02,1,1,44,0,16634.0,14767.0,-7.64,6,351.83,11,17,8,4,94,4222,75,0.62,0.744,683.3,755,1,0,1,1,0,0,0,1,0,0,1438,1510.0,0.525,1,1,90255.0,1947.0,1,29.5,0,15,11,0.725,13,1,2.8,1,54.4,1,0.762,1,1,0,3,3,0,3,0,3.9,42,2,0,3,1,0,0,68,0,1,2,8063,0.474,0.484,49685.0,26,0.2815,50.3
0,51,0,2,2,1,3,47858,2,1,2,1,0,36,2,2,3,2,0,17076.38,1,1,1,1,15717.0,21828.0,3.66,6,354.42,4,19,14,7,109,4253,74,0.569,0.721,1179.0,967,1,1,1,0,0,0,1,0,1,0,2146,2253.0,0.451,1,2,0.0,0.0,0,40.0,0,13,10,0.909,10,0,3.9,1,64.2,1,0.625,1,1,0,3,1,8,3,0,4.7,64,4,0,3,1,0,0,26,0,1,1,3742,0.425,0.388,45890.0,23,0.0,51.0
0,30,0,1,2,1,0,29870,1,4,1,4,2,17,0,3,3,0,0,3686.13,0,0,13,0,17429.0,19359.0,7.98,3,213.17,6,15,8,6,34,2558,44,1.294,0.571,702.0,810,1,0,1,0,0,0,0,1,1,0,1512,1588.0,0.536,1,1,0.0,0.0,0,18.2,0,21,9,0.829,11,0,3.4,1,61.3,1,0.114,1,1,0,5,3,0,3,0,2.1,90,4,0,2,0,0,0,14,0,0,0,2573,0.431,0.382,48577.0,30,0.0,63.2
0,40,1,1,5,4,4,150190,0,0,2,4,1,24,0,2,4,0,0,16589.08,0,3,28,1,31790.0,27878.0,9.79,6,287.92,10,22,10,7,77,3455,72,0.926,1.0,14688.0,1946,1,1,1,0,1,0,1,1,0,1,16634,2437.0,0.117,1,1,47040.0,2047.0,0,9.5,0,22,15,0.796,3,2,,1,62.0,1,0.916,2,3,0,2,2,10,1,0,4.7,5,5,0,2,0,0,0,80,0,2,2,12890,0.203,0.22,95845.0,37,0.1636,57.5
0,31,1,0,2,0,3,106565,4,3,2,1,1,19,1,3,1,3,0,17019.59,1,1,24,1,17853.0,24211.0,-7.39,8,1372.0,5,14,11,7,35,16464,103,0.737,0.717,21045.0,570,1,1,1,0,0,0,0,1,1,0,21615,12885.0,0.026,1,1,0.0,0.0,0,26.8,0,18,12,0.865,14,3,3.7,1,61.8,1,0.082,1,3,0,2,2,6,1,0,3.1,-27,2,0,2,1,0,0,13,0,0,2,10359,0.0,0.158,52189.0,30,0.0,51.8
1,58,0,0,5,1,4,67766,3,5,1,3,0,54,2,4,3,3,0,13312.4,0,0,78,1,5310.0,5021.0,22.89,3,179.25,0,12,7,7,167,2151,46,0.74,0.438,2407.0,859,1,0,1,0,0,0,0,0,0,0,3266,1113.0,0.263,0,0,0.0,0.0,0,74.8,0,15,9,1.0,54,1,,0,51.6,1,0.046,5,15,3,2,3,0,2,0,2.9,-4,5,0,0,1,0,0,68,1,2,2,5963,0.21,0.288,16377.0,24,0.0,43.7
0,47,0,1,6,4,0,87773,4,5,2,0,0,42,4,2,5,0,0,21808.8,1,3,6,1,12299.0,9908.0,-11.51,7,378.0,6,13,12,9,79,4536,85,0.638,0.889,739.0,1143,1,1,1,1,1,1,1,1,1,0,1882,1976.0,0.607,0,2,244807.0,10465.0,0,80.2,1,21,15,0.85,40,1,4.2,0,53.5,1,0.689,2,2,0,2,3,2,2,0,4.7,98,4,0,1,0,0,0,11,0,1,2,8777,0.632,0.512,36997.0,36,1.4307,44.8
0,52,1,2,2,3,4,72377,3,2,0,2,1,36,0,4,5,0,0,12120.1,1,1,70,1,74901.0,71463.0,-14.3,7,410.5,5,11,4,9,70,4926,90,0.701,0.731,334.0,2467,1,1,1,0,1,1,0,1,0,0,2801,2057.0,0.881,0,0,62169.0,1431.0,0,30.1,0,16,8,0.828,8,0,,0,47.4,1,0.392,0,0,0,2,2,4,1,0,5.0,62,4,1,3,1,0,0,22,0,0,2,6444,0.885,0.748,231599.0,24,0.2373,39.4
1,47,1,1,3,2,3,73517,3,2,0,1,2,39,4,1,2,0,0,9394.28,0,0,63,0,6804.0,7144.0,16.23,3,140.17,2,9,7,7,103,1682,43,0.403,0.303,17932.0,728,1,0,1,1,1,1,0,0,1,1,18660,898.0,0.039,1,5,35004.0,916.0,2,68.9,0,13,10,0.92,31,0,3.3,0,51.5,1,0.191,3,5,0,3,1,0,6,0,2.8,-10,5,0,2,1,0,0,23,0,2,0,6747,0.015,0.03,19593.0,23,0.1495,33.1
0,58,1,1,2,3,4,159935,0,0,0,0,1,47,3,2,3,0,0,50421.9,0,0,60,1,18266.0,20916.0,14.26,2,94.58,4,12,8,4,38,1135,24,0.581,0.846,27088.0,0,1,0,1,0,1,0,0,0,0,1,27088,715.0,0.0,1,1,39974.0,1036.0,0,42.4,0,19,11,0.857,12,0,,0,52.3,1,0.637,1,5,0,5,2,3,0,0,2.9,12,8,0,3,0,0,0,45,0,1,1,14474,0.055,0.152,54129.0,30,0.0777,42.5
0,55,0,0,0,3,3,34482,2,4,2,3,2,46,2,4,2,3,0,6899.24,0,0,46,0,10454.0,12944.0,-10.32,7,389.5,5,14,11,9,117,4674,84,0.653,0.585,1020.0,2262,1,0,1,1,0,0,1,0,0,1,3282,2749.0,0.689,1,2,16412.0,740.0,0,5.3,1,20,10,0.872,5,0,2.9,1,62.6,1,0.07,3,4,0,3,3,0,2,0,5.0,67,3,0,3,2,1,1,116,0,2,2,3209,0.588,0.684,32428.0,30,0.2575,56.6
0,54,1,2,6,1,5,93864,4,3,0,1,0,49,3,4,2,3,0,33777.88,1,2,57,1,24467.0,22143.0,6.19,8,1260.83,6,18,10,10,103,15130,102,0.749,0.759,26543.0,2027,0,1,1,1,1,0,1,1,0,1,28570,9359.0,0.071,1,2,56970.0,1327.0,1,28.6,1,18,13,0.864,1,2,,1,57.7,1,0.536,1,1,0,4,3,6,6,0,4.1,23,1,0,0,0,0,0,95,0,3,2,7694,0.068,0.18,69538.0,31,0.1696,57.5
0,50,1,0,2,3,1,74850,3,2,1,2,1,39,3,2,5,3,0,15384.46,1,0,23,1,49197.0,43557.0,-8.49,7,373.0,16,12,11,7,42,4476,85,1.016,0.735,4653.0,1709,1,0,1,0,0,0,1,1,1,0,6362,3239.0,0.269,1,1,0.0,0.0,0,40.0,0,22,11,0.652,31,1,,1,52.0,1,0.334,0,0,0,2,3,5,3,0,5.0,2,5,0,2,0,0,0,38,0,3,2,7109,0.308,0.221,146552.0,33,0.0,55.1
1,48,0,2,3,5,3,31002,2,4,0,4,2,40,2,2,1,3,0,2305.75,0,0,21,0,14686.0,15921.0,10.22,6,818.25,3,11,6,2,126,9819,74,0.899,0.682,5780.0,2517,0,1,1,0,0,0,1,1,1,0,8297,7742.0,0.303,0,3,0.0,0.0,0,66.6,0,4,8,0.864,26,1,5.0,0,41.9,1,0.562,3,3,0,3,3,0,5,1,3.2,47,7,0,5,1,1,0,33,1,2,0,2723,0.322,0.247,44557.0,12,0.0,32.1
0,51,0,1,5,0,3,56920,3,5,0,4,2,36,3,2,6,3,0,15260.14,1,1,63,0,14246.0,19089.0,-1.13,7,369.25,4,14,12,3,112,4431,89,0.71,0.816,5881.0,0,1,0,1,0,0,0,1,0,0,0,5881,2586.0,0.0,1,0,0.0,0.0,0,32.5,0,23,11,0.879,9,1,,1,65.6,1,0.459,2,2,0,5,2,0,0,0,3.3,-21,4,0,3,2,0,0,3,0,2,1,4638,0.0,0.051,42640.0,34,0.0,55.7
0,45,0,1,3,3,3,24611,1,4,0,3,0,40,0,3,5,1,0,6595.25,0,2,30,1,12986.0,17146.0,-11.47,5,336.75,8,14,15,7,72,4041,66,0.467,0.571,1603.0,0,1,0,1,1,0,0,0,0,0,0,1603,1683.0,0.0,1,1,143187.0,3550.0,1,8.4,0,20,10,0.818,14,1,3.0,1,65.7,1,0.592,1,3,0,2,3,5,2,0,4.9,54,5,1,1,2,0,0,44,0,1,2,1926,0.0,0.0,40368.0,30,1.7309,57.0
0,55,0,1,6,1,3,29436,1,4,1,3,2,36,1,4,6,0,0,7135.8,1,1,1,1,16306.0,20835.0,0.25,3,155.75,8,20,6,5,192,1869,47,0.871,0.567,340.0,2517,1,0,1,0,0,0,1,0,0,1,2857,1444.0,0.881,1,0,0.0,0.0,0,18.2,0,15,12,0.795,11,1,3.9,1,56.3,1,0.863,0,0,0,2,2,10,2,0,2.5,54,3,0,0,1,0,0,83,0,0,2,2516,0.887,0.726,48803.0,27,0.0,51.7
0,55,1,1,2,2,1,73853,3,2,0,4,1,44,2,3,6,3,0,22814.16,1,0,12,1,22741.0,16381.0,-14.99,6,333.17,3,15,12,3,192,3998,80,0.613,0.739,4951.0,1103,1,1,1,1,0,0,1,1,1,1,6054,2730.0,0.182,1,1,45687.0,1965.0,0,41.6,0,15,7,0.909,6,1,4.2,0,52.8,1,0.572,3,1,0,2,3,8,0,0,3.3,39,2,0,4,1,0,0,80,0,2,2,6837,0.145,0.13,67596.0,22,0.3193,41.1
0,36,1,2,5,1,3,173102,0,0,2,0,1,25,0,3,6,3,0,20268.4,0,3,16,1,49056.0,41579.0,-2.77,4,216.83,1,12,13,6,111,2602,51,0.804,0.545,5117.0,1932,1,0,1,1,1,0,1,1,0,0,7049,1115.0,0.274,0,1,162043.0,7124.0,0,50.5,0,19,8,0.969,14,0,4.5,0,59.6,1,0.468,0,0,0,0,2,3,1,0,3.1,87,9,2,2,0,0,0,30,1,1,2,16760,0.299,0.263,148974.0,27,0.4939,47.5
0,26,1,2,3,1,3,69874,3,2,0,3,1,15,1,1,6,3,0,10081.97,0,1,20,1,2268.0,2109.0,1.57,4,195.33,9,13,18,8,92,2344,48,0.624,0.297,4327.0,0,1,1,1,0,0,0,1,1,0,1,4327,1283.0,0.0,1,1,0.0,0.0,0,25.7,0,15,10,0.812,11,1,,1,54.3,1,0.115,0,0,0,4,3,4,1,0,3.9,35,4,0,1,1,0,0,46,0,3,2,5802,0.051,0.047,6782.0,25,0.0,48.5
0,29,0,0,5,0,3,27335,1,4,2,3,2,19,3,1,5,3,0,3240.27,1,3,1,0,9098.0,10027.0,14.15,6,231.25,5,22,10,7,148,2775,74,0.84,1.114,2926.0,0,0,0,1,1,1,0,1,0,1,1,2926,1801.0,0.0,1,1,59721.0,2812.0,0,47.4,0,20,15,0.886,12,0,4.4,1,63.7,1,0.476,1,3,0,2,4,0,2,0,3.9,42,4,0,0,1,0,0,37,0,3,2,2251,0.0,0.163,26678.0,35,1.2345,51.0
0,49,1,1,6,2,5,23872,1,4,1,3,2,44,2,1,2,0,3,8348.0,1,2,5,0,24882.0,19095.0,6.01,8,1189.67,9,11,10,8,82,14276,96,0.891,0.778,10796.0,1722,1,0,1,1,0,0,0,0,1,0,12518,7403.0,0.138,1,2,39886.0,1418.0,0,2.4,0,17,12,0.763,13,1,3.5,1,58.8,1,0.665,1,1,0,6,3,0,5,0,4.9,72,5,1,0,1,0,0,24,0,2,1,1842,0.045,0.298,69712.0,29,0.7128,52.5
0,51,1,1,6,3,4,114483,4,3,0,0,0,32,0,1,6,3,0,25247.82,1,0,50,0,7562.0,9416.0,4.79,5,283.33,8,15,6,3,108,3400,67,0.621,0.675,932.0,885,1,0,1,0,0,1,1,0,1,0,1817,1467.0,0.487,1,0,99105.0,3682.0,0,22.2,1,25,12,0.75,6,0,4.6,1,59.6,1,0.83,1,16,0,2,1,0,2,0,4.1,40,5,1,1,2,1,0,23,0,2,2,12217,0.446,0.561,22864.0,37,0.3859,58.4
0,57,1,1,2,4,4,60406,3,2,1,3,2,39,3,3,4,3,0,12723.14,1,1,16,0,33916.0,36981.0,-2.17,2,111.83,12,19,7,6,111,1342,32,0.56,0.391,6580.0,1886,1,1,1,0,1,0,0,1,0,0,8466,1067.0,0.223,1,0,61666.0,1720.0,0,38.8,1,19,5,0.727,29,2,,0,45.5,1,0.767,0,0,0,3,0,0,2,0,3.6,46,2,0,3,2,0,0,30,0,1,2,3643,0.2,0.232,96098.0,24,0.3417,37.2
0,43,1,3,2,3,4,97430,4,3,2,0,1,30,0,2,3,0,0,28907.84,0,3,6,1,6579.0,5406.0,3.73,3,192.75,7,12,10,10,40,2313,39,0.711,0.857,984.0,2260,0,0,1,0,0,1,0,1,0,1,3244,1139.0,0.697,0,1,28403.0,1086.0,1,64.0,0,16,9,0.821,8,0,,1,58.3,1,0.377,2,2,0,3,4,1,1,0,3.4,2,3,0,1,1,0,0,18,0,2,2,8403,0.747,0.655,19943.0,25,0.1338,51.3
0,40,1,2,2,4,4,88564,4,3,0,3,0,29,3,4,5,3,0,12763.13,1,0,39,1,20085.0,26676.0,11.51,4,216.92,6,14,6,4,31,2603,56,1.32,0.806,13625.0,690,1,0,1,0,0,1,0,0,0,1,14315,1838.0,0.048,1,2,31705.0,1334.0,1,30.9,0,24,9,0.8,12,0,,1,62.3,1,0.335,2,1,0,5,2,4,0,0,5.0,26,5,1,3,1,0,0,27,0,2,1,6696,0.054,0.073,63877.0,33,0.1808,58.3
0,48,1,1,5,1,0,65790,3,2,2,0,0,42,2,2,6,0,0,13359.78,1,1,33,1,9359.0,9027.0,-10.28,5,365.5,5,12,15,3,49,4386,63,0.688,0.537,3546.0,883,1,0,1,0,1,0,0,1,1,0,4429,2284.0,0.199,1,1,93184.0,3860.0,0,22.0,1,17,6,0.857,22,0,1.8,1,59.8,1,0.25,1,8,0,2,1,8,1,0,5.0,-10,3,0,4,1,0,0,133,0,2,1,4818,0.168,0.273,28575.0,23,0.7041,54.4
0,57,1,3,2,1,3,77759,3,3,1,2,1,39,1,2,3,3,0,24860.94,0,4,19,0,26560.0,20312.0,1.0,6,428.33,6,14,6,3,57,5140,82,0.66,0.519,797.3,641,1,1,1,0,1,0,0,1,1,1,1438,1510.0,0.446,1,0,31958.0,892.0,0,30.8,1,16,7,0.793,20,3,3.6,1,57.5,1,0.679,0,0,0,5,1,0,6,0,3.4,41,1,0,3,0,1,0,17,1,1,0,4871,0.295,0.403,80281.0,23,0.1377,55.8
0,42,1,2,6,2,3,149941,0,0,1,4,1,35,0,3,2,0,0,40859.74,1,1,32,1,7381.0,5962.0,-14.82,9,1213.08,10,16,6,4,45,14557,114,0.933,0.652,1743.0,1471,1,1,1,0,0,0,1,0,1,1,3214,3375.0,0.458,1,0,0.0,0.0,0,16.5,0,13,19,0.722,44,1,,0,46.1,1,0.373,1,2,0,3,3,7,0,0,3.3,21,3,0,1,1,0,0,1,0,3,2,12851,0.41,0.37,22358.0,32,0.0,39.2
0,45,0,2,0,5,5,45464,2,5,0,3,2,32,0,2,3,0,0,6440.04,1,2,41,0,27439.0,27875.0,5.65,5,356.92,6,14,8,5,107,4283,69,0.638,0.605,5341.0,658,1,0,1,1,0,0,1,0,0,0,5999,2116.0,0.11,1,0,61351.0,2293.0,1,43.3,1,21,8,0.818,19,2,,1,61.7,1,0.697,1,1,0,4,3,0,2,0,4.8,68,2,0,4,2,0,0,28,0,1,2,3392,0.113,0.151,80277.0,29,0.6052,58.3
